player,win
780186:Milica,0
780186:Hades,0
780186:Tolerant,0
780186:Elwind,1
780186:Mojito,1
780186:MagiFelix,1
780186:Madness,1
780186:Japone,1
780195:Thaldrin,1
780195:Move,1
780195:Frozen,1
780195:Padden,1
780195:Zergsting,1
780195:Hioss,0
780195:Wisdom,0
780195:Naru,0
780195:Rain,0
780195:Rogu,0
790215:Panky,1
790215:Kirei,1
790215:Humanoid,1
790215:Luger,1
790215:LongB,1
790215:Broken Blade,0
790215:Closer,0
790215:Abbedagge,0
790215:Freeze,0
790215:Dumbledoge,0
790217:Armut,0
790217:Trix,0
790217:telracS,0
790217:Innaxe,0
790217:Revanche,0
790217:fabFabulous,1
790217:Stomaged,1
790217:GBM,1
790217:Zeitnot,1
790217:SnowFlower,1
790292:Hioss,0
790292:Wisdom,0
790292:Naru,0
790292:Rain,0
790292:Rogu,0
790292:Armut,1
790292:Trix,1
790292:telracS,1
790292:Innaxe,1
790292:Revanche,1
790294:Elwind,0
790294:Mojito,0
790294:MagiFelix,0
790294:Madness,0
790294:Japone,0
790294:Thaldrin,1
790294:Move,1
790294:Frozen,1
790294:Padden,1
790294:Zergsting,1
790302:Broken Blade,1
790302:Closer,1
790302:Abbedagge,1
790302:Freeze,1
790302:Dumbledoge,1
790302:Ragner,0
790302:Stefan,0
790302:Milica,0
790302:Hades,0
790302:Tolerant,0
790311:Panky,1
790311:Kirei,1
790311:Humanoid,1
790311:Luger,1
790311:LongB,1
790311:fabFabulous,0
790311:Stomaged,0
790311:GBM,0
790311:Zeitnot,0
790311:SnowFlower,0
2018-261Edward GamingBilibili Gaming:iBOY,0
2018-261Edward GamingBilibili Gaming:Haro,0
2018-261Edward GamingBilibili Gaming:Scout,0
2018-261Edward GamingBilibili Gaming:meiko,0
2018-261Edward GamingBilibili Gaming:ray,0
2018-261Edward GamingBilibili Gaming:jinjiao,1
2018-261Edward GamingBilibili Gaming:Chieftain,1
2018-261Edward GamingBilibili Gaming:Mole,1
2018-261Edward GamingBilibili Gaming:road,1
2018-261Edward GamingBilibili Gaming:AmazingJ,1
2018-262Edward GamingBilibili Gaming:iBOY,0
2018-262Edward GamingBilibili Gaming:Haro,0
2018-262Edward GamingBilibili Gaming:Scout,0
2018-262Edward GamingBilibili Gaming:meiko,0
2018-262Edward GamingBilibili Gaming:ray,0
2018-262Edward GamingBilibili Gaming:jinjiao,1
2018-262Edward GamingBilibili Gaming:Chieftain,1
2018-262Edward GamingBilibili Gaming:Mole,1
2018-262Edward GamingBilibili Gaming:road,1
2018-262Edward GamingBilibili Gaming:AmazingJ,1
2018-261OMGBilibili Gaming:Chelly,1
2018-261OMGBilibili Gaming:World6,1
2018-261OMGBilibili Gaming:icon,1
2018-261OMGBilibili Gaming:Five,1
2018-261OMGBilibili Gaming:Xiyang,1
2018-261OMGBilibili Gaming:jinjiao,0
2018-261OMGBilibili Gaming:Chieftain,0
2018-261OMGBilibili Gaming:Mole,0
2018-261OMGBilibili Gaming:road,0
2018-261OMGBilibili Gaming:AmazingJ,0
2018-262OMGBilibili Gaming:Chelly,1
2018-262OMGBilibili Gaming:World6,1
2018-262OMGBilibili Gaming:icon,1
2018-262OMGBilibili Gaming:Five,1
2018-262OMGBilibili Gaming:Xiyang,1
2018-262OMGBilibili Gaming:jinjiao,0
2018-262OMGBilibili Gaming:M1anhua,0
2018-262OMGBilibili Gaming:Athena,0
2018-262OMGBilibili Gaming:road,0
2018-262OMGBilibili Gaming:AmazingJ,0
2018-261Bilibili GamingRogue Warriors:jinjiao,0
2018-261Bilibili GamingRogue Warriors:Chieftain,0
2018-261Bilibili GamingRogue Warriors:Mole,0
2018-261Bilibili GamingRogue Warriors:road,0
2018-261Bilibili GamingRogue Warriors:AmazingJ,0
2018-261Bilibili GamingRogue Warriors:SmLz,1
2018-261Bilibili GamingRogue Warriors:Flawless,1
2018-261Bilibili GamingRogue Warriors:Doinb,1
2018-261Bilibili GamingRogue Warriors:killua,1
2018-261Bilibili GamingRogue Warriors:Mouse,1
2018-262Bilibili GamingRogue Warriors:jinjiao,1
2018-262Bilibili GamingRogue Warriors:Chieftain,1
2018-262Bilibili GamingRogue Warriors:Mole,1
2018-262Bilibili GamingRogue Warriors:road,1
2018-262Bilibili GamingRogue Warriors:AmazingJ,1
2018-262Bilibili GamingRogue Warriors:SmLz,0
2018-262Bilibili GamingRogue Warriors:Flawless,0
2018-262Bilibili GamingRogue Warriors:Doinb,0
2018-262Bilibili GamingRogue Warriors:killua,0
2018-262Bilibili GamingRogue Warriors:Mouse,0
2018-263Bilibili GamingRogue Warriors:jinjiao,0
2018-263Bilibili GamingRogue Warriors:Chieftain,0
2018-263Bilibili GamingRogue Warriors:Mole,0
2018-263Bilibili GamingRogue Warriors:road,0
2018-263Bilibili GamingRogue Warriors:AmazingJ,0
2018-263Bilibili GamingRogue Warriors:SmLz,1
2018-263Bilibili GamingRogue Warriors:Flawless,1
2018-263Bilibili GamingRogue Warriors:Doinb,1
2018-263Bilibili GamingRogue Warriors:killua,1
2018-263Bilibili GamingRogue Warriors:Mouse,1
2018-261Edward GamingInvictus Gaming:iBOY,1
2018-261Edward GamingInvictus Gaming:Haro,1
2018-261Edward GamingInvictus Gaming:Scout,1
2018-261Edward GamingInvictus Gaming:meiko,1
2018-261Edward GamingInvictus Gaming:ray,1
2018-261Edward GamingInvictus Gaming:JackeyLove,0
2018-261Edward GamingInvictus Gaming:Ning,0
2018-261Edward GamingInvictus Gaming:RooKie,0
2018-261Edward GamingInvictus Gaming:Baolan,0
2018-261Edward GamingInvictus Gaming:Duke,0
2018-262Invictus GamingEdward Gaming:JackeyLove,1
2018-262Invictus GamingEdward Gaming:Ning,1
2018-262Invictus GamingEdward Gaming:RooKie,1
2018-262Invictus GamingEdward Gaming:Baolan,1
2018-262Invictus GamingEdward Gaming:Duke,1
2018-262Invictus GamingEdward Gaming:iBOY,0
2018-262Invictus GamingEdward Gaming:Haro,0
2018-262Invictus GamingEdward Gaming:Scout,0
2018-262Invictus GamingEdward Gaming:meiko,0
2018-262Invictus GamingEdward Gaming:ray,0
2018-263Edward GamingInvictus Gaming:iBOY,0
2018-263Edward GamingInvictus Gaming:Haro,0
2018-263Edward GamingInvictus Gaming:Scout,0
2018-263Edward GamingInvictus Gaming:meiko,0
2018-263Edward GamingInvictus Gaming:ray,0
2018-263Edward GamingInvictus Gaming:JackeyLove,1
2018-263Edward GamingInvictus Gaming:Ning,1
2018-263Edward GamingInvictus Gaming:RooKie,1
2018-263Edward GamingInvictus Gaming:Baolan,1
2018-263Edward GamingInvictus Gaming:Duke,1
2018-261Snake EsportsInvictus Gaming:Light,0
2018-261Snake EsportsInvictus Gaming:SofM,0
2018-261Snake EsportsInvictus Gaming:Guoguo,0
2018-261Snake EsportsInvictus Gaming:Maestro,0
2018-261Snake EsportsInvictus Gaming:Flandre,0
2018-261Snake EsportsInvictus Gaming:JackeyLove,1
2018-261Snake EsportsInvictus Gaming:Ning,1
2018-261Snake EsportsInvictus Gaming:RooKie,1
2018-261Snake EsportsInvictus Gaming:Baolan,1
2018-261Snake EsportsInvictus Gaming:Duke,1
2018-262Invictus GamingSnake Esports:JackeyLove,0
2018-262Invictus GamingSnake Esports:Ning,0
2018-262Invictus GamingSnake Esports:RooKie,0
2018-262Invictus GamingSnake Esports:Baolan,0
2018-262Invictus GamingSnake Esports:Duke,0
2018-262Invictus GamingSnake Esports:Light,1
2018-262Invictus GamingSnake Esports:SofM,1
2018-262Invictus GamingSnake Esports:Guoguo,1
2018-262Invictus GamingSnake Esports:Maestro,1
2018-262Invictus GamingSnake Esports:Flandre,1
2018-263Snake EsportsInvictus Gaming:Light,0
2018-263Snake EsportsInvictus Gaming:SofM,0
2018-263Snake EsportsInvictus Gaming:Guoguo,0
2018-263Snake EsportsInvictus Gaming:Maestro,0
2018-263Snake EsportsInvictus Gaming:Flandre,0
2018-263Snake EsportsInvictus Gaming:JackeyLove,1
2018-263Snake EsportsInvictus Gaming:Ning,1
2018-263Snake EsportsInvictus Gaming:RooKie,1
2018-263Snake EsportsInvictus Gaming:Baolan,1
2018-263Snake EsportsInvictus Gaming:Duke,1
2018-261JD GamingSnake Esports:LokeN,1
2018-261JD GamingSnake Esports:Clid,1
2018-261JD GamingSnake Esports:Yagao,1
2018-261JD GamingSnake Esports:LvMao,1
2018-261JD GamingSnake Esports:Zoom,1
2018-261JD GamingSnake Esports:Light,0
2018-261JD GamingSnake Esports:SofM,0
2018-261JD GamingSnake Esports:Guoguo,0
2018-261JD GamingSnake Esports:Maestro,0
2018-261JD GamingSnake Esports:Flandre,0
2018-262Snake EsportsJD Gaming:Light,0
2018-262Snake EsportsJD Gaming:SofM,0
2018-262Snake EsportsJD Gaming:Guoguo,0
2018-262Snake EsportsJD Gaming:Maestro,0
2018-262Snake EsportsJD Gaming:Flandre,0
2018-262Snake EsportsJD Gaming:LokeN,1
2018-262Snake EsportsJD Gaming:Clid,1
2018-262Snake EsportsJD Gaming:Yagao,1
2018-262Snake EsportsJD Gaming:LvMao,1
2018-262Snake EsportsJD Gaming:Zoom,1
2018-261JD GamingTopsports Gaming:LokeN,0
2018-261JD GamingTopsports Gaming:Clid,0
2018-261JD GamingTopsports Gaming:Yagao,0
2018-261JD GamingTopsports Gaming:LvMao,0
2018-261JD GamingTopsports Gaming:Zoom,0
2018-261JD GamingTopsports Gaming:Qiuqiu,1
2018-261JD GamingTopsports Gaming:Xx,1
2018-261JD GamingTopsports Gaming:Corn,1
2018-261JD GamingTopsports Gaming:CAT,1
2018-261JD GamingTopsports Gaming:Moyu,1
2018-262Topsports GamingJD Gaming:Qiuqiu,0
2018-262Topsports GamingJD Gaming:Xx,0
2018-262Topsports GamingJD Gaming:Corn,0
2018-262Topsports GamingJD Gaming:CAT,0
2018-262Topsports GamingJD Gaming:Moyu,0
2018-262Topsports GamingJD Gaming:LokeN,1
2018-262Topsports GamingJD Gaming:Clid,1
2018-262Topsports GamingJD Gaming:Yagao,1
2018-262Topsports GamingJD Gaming:LvMao,1
2018-262Topsports GamingJD Gaming:Zoom,1
2018-263Topsports GamingJD Gaming:Qiuqiu,1
2018-263Topsports GamingJD Gaming:Xx,1
2018-263Topsports GamingJD Gaming:Corn,1
2018-263Topsports GamingJD Gaming:CAT,1
2018-263Topsports GamingJD Gaming:Moyu,1
2018-263Topsports GamingJD Gaming:LokeN,0
2018-263Topsports GamingJD Gaming:Clid,0
2018-263Topsports GamingJD Gaming:Yagao,0
2018-263Topsports GamingJD Gaming:LvMao,0
2018-263Topsports GamingJD Gaming:Zoom,0
2018-261LGD GamingOMG:Y4,1
2018-261LGD GamingOMG:Eimy,1
2018-261LGD GamingOMG:Yuuki,1
2018-261LGD GamingOMG:Pyl,1
2018-261LGD GamingOMG:Jinoo,1
2018-261LGD GamingOMG:XuanXuanPi,0
2018-261LGD GamingOMG:World6,0
2018-261LGD GamingOMG:icon,0
2018-261LGD GamingOMG:Five,0
2018-261LGD GamingOMG:Xiyang,0
2018-262OMGLGD Gaming:XuanXuanPi,0
2018-262OMGLGD Gaming:World6,0
2018-262OMGLGD Gaming:icon,0
2018-262OMGLGD Gaming:Five,0
2018-262OMGLGD Gaming:Xiyang,0
2018-262OMGLGD Gaming:Y4,1
2018-262OMGLGD Gaming:Eimy,1
2018-262OMGLGD Gaming:Yuuki,1
2018-262OMGLGD Gaming:Pyl,1
2018-262OMGLGD Gaming:Jinoo,1
2018-261LGD GamingRogue Warriors:Y4,0
2018-261LGD GamingRogue Warriors:Eimy,0
2018-261LGD GamingRogue Warriors:Yuuki,0
2018-261LGD GamingRogue Warriors:Pyl,0
2018-261LGD GamingRogue Warriors:Jinoo,0
2018-261LGD GamingRogue Warriors:SmLz,1
2018-261LGD GamingRogue Warriors:Flawless,1
2018-261LGD GamingRogue Warriors:Doinb,1
2018-261LGD GamingRogue Warriors:killua,1
2018-261LGD GamingRogue Warriors:Mouse,1
2018-262LGD GamingRogue Warriors:Y4,0
2018-262LGD GamingRogue Warriors:Eimy,0
2018-262LGD GamingRogue Warriors:Yuuki,0
2018-262LGD GamingRogue Warriors:Pyl,0
2018-262LGD GamingRogue Warriors:Jinoo,0
2018-262LGD GamingRogue Warriors:SmLz,1
2018-262LGD GamingRogue Warriors:Flawless,1
2018-262LGD GamingRogue Warriors:Doinb,1
2018-262LGD GamingRogue Warriors:killua,1
2018-262LGD GamingRogue Warriors:Mouse,1
2018-261Team WERoyal Never Give Up:Mystic,0
2018-261Team WERoyal Never Give Up:Condi,0
2018-261Team WERoyal Never Give Up:xiye,0
2018-261Team WERoyal Never Give Up:694,0
2018-261Team WERoyal Never Give Up:957,0
2018-261Team WERoyal Never Give Up:Able,1
2018-261Team WERoyal Never Give Up:Karsa,1
2018-261Team WERoyal Never Give Up:xiaohu,1
2018-261Team WERoyal Never Give Up:Ming,1
2018-261Team WERoyal Never Give Up:LetMe,1
2018-262Team WERoyal Never Give Up:Mystic,0
2018-262Team WERoyal Never Give Up:Pepper,0
2018-262Team WERoyal Never Give Up:xiye,0
2018-262Team WERoyal Never Give Up:694,0
2018-262Team WERoyal Never Give Up:957,0
2018-262Team WERoyal Never Give Up:Able,1
2018-262Team WERoyal Never Give Up:Karsa,1
2018-262Team WERoyal Never Give Up:xiaohu,1
2018-262Team WERoyal Never Give Up:Ming,1
2018-262Team WERoyal Never Give Up:LetMe,1
2018-261Topsports GamingRoyal Never Give Up:Qiuqiu,0
2018-261Topsports GamingRoyal Never Give Up:Xx,0
2018-261Topsports GamingRoyal Never Give Up:Corn,0
2018-261Topsports GamingRoyal Never Give Up:CAT,0
2018-261Topsports GamingRoyal Never Give Up:Lies,0
2018-261Topsports GamingRoyal Never Give Up:Able,1
2018-261Topsports GamingRoyal Never Give Up:Karsa,1
2018-261Topsports GamingRoyal Never Give Up:xiaohu,1
2018-261Topsports GamingRoyal Never Give Up:Ming,1
2018-261Topsports GamingRoyal Never Give Up:LetMe,1
2018-262Topsports GamingRoyal Never Give Up:Qiuqiu,0
2018-262Topsports GamingRoyal Never Give Up:Xx,0
2018-262Topsports GamingRoyal Never Give Up:Corn,0
2018-262Topsports GamingRoyal Never Give Up:CAT,0
2018-262Topsports GamingRoyal Never Give Up:Lies,0
2018-262Topsports GamingRoyal Never Give Up:Able,1
2018-262Topsports GamingRoyal Never Give Up:Karsa,1
2018-262Topsports GamingRoyal Never Give Up:xiaohu,1
2018-262Topsports GamingRoyal Never Give Up:Ming,1
2018-262Topsports GamingRoyal Never Give Up:LetMe,1
2018-261Suning GamingFunplus Phoenix:Fury,1
2018-261Suning GamingFunplus Phoenix:H4cker,1
2018-261Suning GamingFunplus Phoenix:Angel,1
2018-261Suning GamingFunplus Phoenix:Yoon,1
2018-261Suning GamingFunplus Phoenix:XiaoAL,1
2018-261Suning GamingFunplus Phoenix:Lwx,0
2018-261Suning GamingFunplus Phoenix:Alex,0
2018-261Suning GamingFunplus Phoenix:Cool,0
2018-261Suning GamingFunplus Phoenix:Crisp,0
2018-261Suning GamingFunplus Phoenix:GimGoon,0
2018-262Funplus PhoenixSuning Gaming:Lwx,0
2018-262Funplus PhoenixSuning Gaming:Alex,0
2018-262Funplus PhoenixSuning Gaming:Cool,0
2018-262Funplus PhoenixSuning Gaming:Crisp,0
2018-262Funplus PhoenixSuning Gaming:GimGoon,0
2018-262Funplus PhoenixSuning Gaming:Fury,1
2018-262Funplus PhoenixSuning Gaming:H4cker,1
2018-262Funplus PhoenixSuning Gaming:Angel,1
2018-262Funplus PhoenixSuning Gaming:Yoon,1
2018-262Funplus PhoenixSuning Gaming:XiaoAL,1
2018-261Team WESuning Gaming:Mystic,1
2018-261Team WESuning Gaming:Condi,1
2018-261Team WESuning Gaming:xiye,1
2018-261Team WESuning Gaming:694,1
2018-261Team WESuning Gaming:957,1
2018-261Team WESuning Gaming:Fury,0
2018-261Team WESuning Gaming:H4cker,0
2018-261Team WESuning Gaming:Angel,0
2018-261Team WESuning Gaming:Yoon,0
2018-261Team WESuning Gaming:XiaoAL,0
2018-262Team WESuning Gaming:Mystic,1
2018-262Team WESuning Gaming:Pepper,1
2018-262Team WESuning Gaming:xiye,1
2018-262Team WESuning Gaming:694,1
2018-262Team WESuning Gaming:957,1
2018-262Team WESuning Gaming:Fury,0
2018-262Team WESuning Gaming:H4cker,0
2018-262Team WESuning Gaming:Angel,0
2018-262Team WESuning Gaming:Yoon,0
2018-262Team WESuning Gaming:XiaoAL,0
2018-261Funplus PhoenixVici Gaming:Lwx,1
2018-261Funplus PhoenixVici Gaming:Alex,1
2018-261Funplus PhoenixVici Gaming:Cool,1
2018-261Funplus PhoenixVici Gaming:Crisp,1
2018-261Funplus PhoenixVici Gaming:GimGoon,1
2018-261Funplus PhoenixVici Gaming:Snow,0
2018-261Funplus PhoenixVici Gaming:Swift,0
2018-261Funplus PhoenixVici Gaming:FireRain,0
2018-261Funplus PhoenixVici Gaming:Caveman,0
2018-261Funplus PhoenixVici Gaming:Aodi,0
2018-262Vici GamingFunplus Phoenix:Snow,1
2018-262Vici GamingFunplus Phoenix:Swift,1
2018-262Vici GamingFunplus Phoenix:FireRain,1
2018-262Vici GamingFunplus Phoenix:Caveman,1
2018-262Vici GamingFunplus Phoenix:Aodi,1
2018-262Vici GamingFunplus Phoenix:Lwx,0
2018-262Vici GamingFunplus Phoenix:Alex,0
2018-262Vici GamingFunplus Phoenix:Cool,0
2018-262Vici GamingFunplus Phoenix:Crisp,0
2018-262Vici GamingFunplus Phoenix:GimGoon,0
2018-263Funplus PhoenixVici Gaming:Lwx,1
2018-263Funplus PhoenixVici Gaming:Alex,1
2018-263Funplus PhoenixVici Gaming:Cool,1
2018-263Funplus PhoenixVici Gaming:Crisp,1
2018-263Funplus PhoenixVici Gaming:GimGoon,1
2018-263Funplus PhoenixVici Gaming:Snow,0
2018-263Funplus PhoenixVici Gaming:Swift,0
2018-263Funplus PhoenixVici Gaming:FireRain,0
2018-263Funplus PhoenixVici Gaming:Caveman,0
2018-263Funplus PhoenixVici Gaming:Aodi,0
790110:SoHwan,0
790110:KaKAO,0
790110:Justice,0
790110:Teddy,0
790110:Nova,0
790110:Sword,1
790110:Tarzan,1
790110:Rather,1
790110:Viper,1
790110:Lehends,1
780129:Sword,0
780129:Tarzan,0
780129:Rather,0
780129:Viper,0
780129:Lehends,0
780129:SoHwan,1
780129:UmTi,1
780129:Grace,1
780129:Teddy,1
780129:Nova,1
780134:SoHwan,1
780134:UmTi,1
780134:Grace,1
780134:Teddy,1
780134:Nova,1
780134:Sword,0
780134:Tarzan,0
780134:Chovy,0
780134:Viper,0
780134:Lehends,0
790141:Khan,0
790141:Peanut,0
790141:Bdd,0
790141:PraY,0
790141:GorillA,0
790141:Lindarang,1
790141:SeongHwan,1
790141:Lava,1
790141:Sangyoon,1
790141:Key,1
780154:Lindarang,0
780154:SeongHwan,0
780154:Lava,0
780154:Sangyoon,0
780154:Key,0
780154:Rascal,1
780154:Peanut,1
780154:Bdd,1
780154:PraY,1
780154:GorillA,1
780158:Rascal,1
780158:Peanut,1
780158:Bdd,1
780158:PraY,1
780158:GorillA,1
780158:Lindarang,0
780158:SeongHwan,0
780158:Lava,0
780158:Sangyoon,0
780158:Key,0
780209:Crazy,0
780209:Trick,0
780209:Tempt,0
780209:Ghost,0
780209:IgNar,0
780209:CuVee,1
780209:Ambition,1
780209:Fly,1
780209:Ruler,1
780209:CoreJJ,1
780216:CuVee,1
780216:Ambition,1
780216:Fly,1
780216:Ruler,1
780216:CoreJJ,1
780216:Crazy,0
780216:Trick,0
780216:Tempt,0
780216:Ghost,0
780216:IgNar,0
780218:Thal,1
780218:Blank,1
780218:Pirean,1
780218:Bang,1
780218:Effort,1
780218:Kiin,0
780218:Mowgli,0
780218:Kuro,0
780218:Aiming,0
780218:TusiN,0
780259:Kiin,1
780259:Mowgli,1
780259:Kuro,1
780259:Aiming,1
780259:TusiN,1
780259:Thal,0
780259:Blank,0
780259:Pirean,0
780259:Bang,0
780259:Effort,0
780266:Thal,0
780266:Blank,0
780266:Pirean,0
780266:Bang,0
780266:Effort,0
780266:Kiin,1
780266:Mowgli,1
780266:Kuro,1
780266:Aiming,1
780266:TusiN,1
780323:Lindarang,1
780323:SeongHwan,1
780323:Lava,1
780323:Sangyoon,1
780323:Key,1
780323:ADD,0
780323:Yondu,0
780323:Ian,0
780323:Pilot,0
780323:Max,0
780341:ADD,0
780341:Yondu,0
780341:Ian,0
780341:Pilot,0
780341:Max,0
780341:Lindarang,1
780341:SeongHwan,1
780341:Lava,1
780341:Sangyoon,1
780341:Key,1
780357:SoHwan,1
780357:UmTi,1
780357:Grace,1
780357:Teddy,1
780357:Nova,1
780357:Smeb,0
780357:Score,0
780357:PawN,0
780357:Deft,0
780357:Mata,0
780398:Smeb,1
780398:Score,1
780398:Ucal,1
780398:Deft,1
780398:Mata,1
780398:SoHwan,0
780398:UmTi,0
780398:Grace,0
780398:Teddy,0
780398:Nova,0
780404:SoHwan,0
780404:UmTi,0
780404:Grace,0
780404:Teddy,0
780404:Nova,0
780404:Smeb,1
780404:Score,1
780404:Ucal,1
780404:Deft,1
780404:Mata,1
750282:Shiro,1
750282:Svenskeren,1
750282:Goldenglue,1
750282:Keith,1
750282:Feng,1
750282:Brandini,0
750282:Levi,0
750282:Linsanity,0
750282:Rikara,0
750282:Stunt,0
760281:PieCakeLord,1
760281:MikeYeung,1
760281:Ablazeolive,1
760281:MrRallez,1
760281:Shady,1
760281:Allorim,0
760281:Fanatiik,0
760281:Palafox,0
760281:Eclipse,0
760281:Gate,0
750284:Ngo,1
750284:Meteos,1
750284:Pekin Woof,1
750284:Erry,1
750284:Kwon,1
750284:zig,0
750284:Potluck,0
750284:bobqin,0
750284:Benji,0
750284:Sheep,0
760291:Maxtrobo,1
760291:Moon,1
760291:Sun,1
760291:Piglet,1
760291:Vulcan,1
760291:V1per,0
760291:Hard,0
760291:Insanity,0
760291:Shoryu,0
760291:Joey,0
750289:NintendudeX,0
750289:Spica,0
750289:Yusui,0
750289:Cake,0
750289:Mabrey,0
750289:FallnBandit,1
750289:Wiggily,1
750289:Tuesday,1
750289:Auto,1
750289:Fill,1
760353:zig,1
760353:Potluck,1
760353:bobqin,1
760353:Benji,1
760353:Sheep,1
760353:Shiro,0
760353:Svenskeren,0
760353:Goldenglue,0
760353:Keith,0
760353:Feng,0
760356:FallnBandit,1
760356:Wiggily,1
760356:Tuesday,1
760356:Auto,1
760356:Fill,1
760356:Maxtrobo,0
760356:Moon,0
760356:Sun,0
760356:Piglet,0
760356:Vulcan,0
760360:PieCakeLord,1
760360:MikeYeung,1
760360:Ablazeolive,1
760360:MrRallez,1
760360:Shady,1
760360:Ngo,0
760360:Meteos,0
760360:Pekin Woof,0
760360:Erry,0
760360:Kwon,0
760363:Brandini,1
760363:Levi,1
760363:Linsanity,1
760363:Rikara,1
760363:Stunt,1
760363:NintendudeX,0
760363:Spica,0
760363:Yusui,0
760363:Cake,0
760363:Mabrey,0
760366:V1per,1
760366:Hard,1
760366:Insanity,1
760366:Shoryu,1
760366:Joey,1
760366:Allorim,0
760366:Fanatiik,0
760366:Palafox,0
760366:Eclipse,0
760366:Gate,0
1002620101:WhiteKnight,0
1002620101:Kold,0
1002620101:Exileh,0
1002620101:Neon,0
1002620101:Totoro,0
1002620101:Odoamne,1
1002620101:Xerxe,1
1002620101:Nisqy,1
1002620101:Kobbe,1
1002620101:kaSing,1
1002620116:Vizicsacsi,1
1002620116:Amazing,1
1002620116:Nukeduck,1
1002620116:Upset,1
1002620116:Vander,1
1002620116:Profit,0
1002620116:Memento,0
1002620116:Blanc,0
1002620116:HeaQ,0
1002620116:Norskeren,0
1002620127:Wunder,1
1002620127:Jankos,1
1002620127:Perkz,1
1002620127:Hjarnan,1
1002620127:Wadid,1
1002620127:Smittyj,0
1002620127:Caedrel,0
1002620127:Larssen,0
1002620127:Sheriff,0
1002620127:promisq,0
1002620139:Alphari,0
1002620139:Maxlore,0
1002620139:Sencux,0
1002620139:Hans Sama,0
1002620139:Mikyx,0
1002620139:Ruin,1
1002620139:Djoko,1
1002620139:Betsy,1
1002620139:Steeelback,1
1002620139:SirNukesAlot,1
1002620150:Cabochard,1
1002620150:Kikis,1
1002620150:Jiizuke,1
1002620150:Attila,1
1002620150:Jactroll,1
1002620150:sOAZ,0
1002620150:Broxah,0
1002620150:Caps,0
1002620150:Bwipo,0
1002620150:Hylissang,0
1002620168:Profit,0
1002620168:Memento,0
1002620168:Blanc,0
1002620168:HeaQ,0
1002620168:Norskeren,0
1002620168:Ruin,1
1002620168:Djoko,1
1002620168:Betsy,1
1002620168:Steeelback,1
1002620168:SirNukesAlot,1
1002620178:Smittyj,1
1002620178:Caedrel,1
1002620178:Larssen,1
1002620178:Sheriff,1
1002620178:promisq,1
1002620178:Odoamne,0
1002620178:Xerxe,0
1002620178:Nisqy,0
1002620178:Kobbe,0
1002620178:kaSing,0
1002620188:Cabochard,1
1002620188:Kikis,1
1002620188:Jiizuke,1
1002620188:Attila,1
1002620188:Jactroll,1
1002620188:WhiteKnight,0
1002620188:Kold,0
1002620188:Exileh,0
1002620188:Neon,0
1002620188:Totoro,0
1002620195:Wunder,0
1002620195:Jankos,0
1002620195:Perkz,0
1002620195:Hjarnan,0
1002620195:Wadid,0
1002620195:sOAZ,1
1002620195:Broxah,1
1002620195:Caps,1
1002620195:Bwipo,1
1002620195:Hylissang,1
1002620202:Alphari,0
1002620202:Maxlore,0
1002620202:Sencux,0
1002620202:Hans Sama,0
1002620202:Mikyx,0
1002620202:Vizicsacsi,1
1002620202:Amazing,1
1002620202:Nukeduck,1
1002620202:Upset,1
1002620202:Vander,1
790591:Thal,0
790591:Blank,0
790591:Pirean,0
790591:Bang,0
790591:Effort,0
790591:Sword,1
790591:Tarzan,1
790591:Chovy,1
790591:Viper,1
790591:Lehends,1
790603:Sword,1
790603:Tarzan,1
790603:Chovy,1
790603:Viper,1
790603:Lehends,1
790603:Thal,0
790603:Blank,0
790603:Pirean,0
790603:Bang,0
790603:Effort,0
790612:CuVee,1
790612:Ambition,1
790612:Fly,1
790612:Ruler,1
790612:CoreJJ,1
790612:SoHwan,0
790612:UmTi,0
790612:Grace,0
790612:Teddy,0
790612:Nova,0
790625:SoHwan,1
790625:UmTi,1
790625:Grace,1
790625:Teddy,1
790625:Nova,1
790625:CuVee,0
790625:Ambition,0
790625:Fly,0
790625:Ruler,0
790625:CoreJJ,0
790635:CuVee,1
790635:Ambition,1
790635:Crown,1
790635:Ruler,1
790635:CoreJJ,1
790635:SoHwan,0
790635:UmTi,0
790635:Grace,0
790635:Teddy,0
790635:Nova,0
790672:Kiin,0
790672:Mowgli,0
790672:Kuro,0
790672:Aiming,0
790672:TusiN,0
790672:Lindarang,1
790672:SeongHwan,1
790672:Lava,1
790672:Sangyoon,1
790672:Key,1
780645:Lindarang,0
780645:SeongHwan,0
780645:Lava,0
780645:Sangyoon,0
780645:Key,0
780645:Kiin,1
780645:Spirit,1
780645:Kuro,1
780645:Aiming,1
780645:TusiN,1
780647:Kiin,0
780647:Spirit,0
780647:Kuro,0
780647:Aiming,0
780647:TusiN,0
780647:Lindarang,1
780647:SeongHwan,1
780647:Lava,1
780647:Sangyoon,1
780647:Key,1
790698:Khan,1
790698:Peanut,1
790698:Bdd,1
790698:PraY,1
790698:GorillA,1
790698:Crazy,0
790698:Trick,0
790698:Tempt,0
790698:Ghost,0
790698:IgNar,0
780671:Crazy,0
780671:Trick,0
780671:Tempt,0
780671:Ghost,0
780671:IgNar,0
780671:Khan,1
780671:Peanut,1
780671:Bdd,1
780671:PraY,1
780671:GorillA,1
1720116:PK,1
1720116:baybay,1
1720116:Candy,1
1720116:Stitch,1
1720116:Koala,1
1720116:PingPong,0
1720116:Laba,0
