src_player,dest_position,relation
2018-263Edward GamingInvictus Gaming:ray,Top,HAS_POSITION
2018-263Edward GamingInvictus Gaming:JackeyLove,ADC,HAS_POSITION
2018-263Edward GamingInvictus Gaming:Ning,Jungle,HAS_POSITION
2018-263Edward GamingInvictus Gaming:RooKie,Middle,HAS_POSITION
2018-263Edward GamingInvictus Gaming:Baolan,Support,HAS_POSITION
2018-263Edward GamingInvictus Gaming:Duke,Top,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Light,ADC,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:SofM,Jungle,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Guoguo,Middle,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Maestro,Support,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Flandre,Top,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:JackeyLove,ADC,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Ning,Jungle,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:RooKie,Middle,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Baolan,Support,HAS_POSITION
2018-261Snake EsportsInvictus Gaming:Duke,Top,HAS_POSITION
2018-262Invictus GamingSnake Esports:JackeyLove,ADC,HAS_POSITION
2018-262Invictus GamingSnake Esports:Ning,Jungle,HAS_POSITION
2018-262Invictus GamingSnake Esports:RooKie,Middle,HAS_POSITION
2018-262Invictus GamingSnake Esports:Baolan,Support,HAS_POSITION
2018-262Invictus GamingSnake Esports:Duke,Top,HAS_POSITION
2018-262Invictus GamingSnake Esports:Light,ADC,HAS_POSITION
2018-262Invictus GamingSnake Esports:SofM,Jungle,HAS_POSITION
2018-262Invictus GamingSnake Esports:Guoguo,Middle,HAS_POSITION
2018-262Invictus GamingSnake Esports:Maestro,Support,HAS_POSITION
2018-262Invictus GamingSnake Esports:Flandre,Top,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Light,ADC,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:SofM,Jungle,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Guoguo,Middle,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Maestro,Support,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Flandre,Top,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:JackeyLove,ADC,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Ning,Jungle,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:RooKie,Middle,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Baolan,Support,HAS_POSITION
2018-263Snake EsportsInvictus Gaming:Duke,Top,HAS_POSITION
2018-261JD GamingSnake Esports:LokeN,ADC,HAS_POSITION
2018-261JD GamingSnake Esports:Clid,Jungle,HAS_POSITION
2018-261JD GamingSnake Esports:Yagao,Middle,HAS_POSITION
2018-261JD GamingSnake Esports:LvMao,Support,HAS_POSITION
2018-261JD GamingSnake Esports:Zoom,Top,HAS_POSITION
2018-261JD GamingSnake Esports:Light,ADC,HAS_POSITION
2018-261JD GamingSnake Esports:SofM,Jungle,HAS_POSITION
2018-261JD GamingSnake Esports:Guoguo,Middle,HAS_POSITION
2018-261JD GamingSnake Esports:Maestro,Support,HAS_POSITION
2018-261JD GamingSnake Esports:Flandre,Top,HAS_POSITION
2018-262Snake EsportsJD Gaming:Light,ADC,HAS_POSITION
2018-262Snake EsportsJD Gaming:SofM,Jungle,HAS_POSITION
2018-262Snake EsportsJD Gaming:Guoguo,Middle,HAS_POSITION
2018-262Snake EsportsJD Gaming:Maestro,Support,HAS_POSITION
2018-262Snake EsportsJD Gaming:Flandre,Top,HAS_POSITION
2018-262Snake EsportsJD Gaming:LokeN,ADC,HAS_POSITION
2018-262Snake EsportsJD Gaming:Clid,Jungle,HAS_POSITION
2018-262Snake EsportsJD Gaming:Yagao,Middle,HAS_POSITION
2018-262Snake EsportsJD Gaming:LvMao,Support,HAS_POSITION
2018-262Snake EsportsJD Gaming:Zoom,Top,HAS_POSITION
2018-261JD GamingTopsports Gaming:LokeN,ADC,HAS_POSITION
2018-261JD GamingTopsports Gaming:Clid,Jungle,HAS_POSITION
2018-261JD GamingTopsports Gaming:Yagao,Middle,HAS_POSITION
2018-261JD GamingTopsports Gaming:LvMao,Support,HAS_POSITION
2018-261JD GamingTopsports Gaming:Zoom,Top,HAS_POSITION
2018-261JD GamingTopsports Gaming:Qiuqiu,ADC,HAS_POSITION
2018-261JD GamingTopsports Gaming:Xx,Jungle,HAS_POSITION
2018-261JD GamingTopsports Gaming:Corn,Middle,HAS_POSITION
2018-261JD GamingTopsports Gaming:CAT,Support,HAS_POSITION
2018-261JD GamingTopsports Gaming:Moyu,Top,HAS_POSITION
2018-262Topsports GamingJD Gaming:Qiuqiu,ADC,HAS_POSITION
2018-262Topsports GamingJD Gaming:Xx,Jungle,HAS_POSITION
2018-262Topsports GamingJD Gaming:Corn,Middle,HAS_POSITION
2018-262Topsports GamingJD Gaming:CAT,Support,HAS_POSITION
2018-262Topsports GamingJD Gaming:Moyu,Top,HAS_POSITION
2018-262Topsports GamingJD Gaming:LokeN,ADC,HAS_POSITION
2018-262Topsports GamingJD Gaming:Clid,Jungle,HAS_POSITION
2018-262Topsports GamingJD Gaming:Yagao,Middle,HAS_POSITION
2018-262Topsports GamingJD Gaming:LvMao,Support,HAS_POSITION
2018-262Topsports GamingJD Gaming:Zoom,Top,HAS_POSITION
2018-263Topsports GamingJD Gaming:Qiuqiu,ADC,HAS_POSITION
2018-263Topsports GamingJD Gaming:Xx,Jungle,HAS_POSITION
2018-263Topsports GamingJD Gaming:Corn,Middle,HAS_POSITION
2018-263Topsports GamingJD Gaming:CAT,Support,HAS_POSITION
2018-263Topsports GamingJD Gaming:Moyu,Top,HAS_POSITION
2018-263Topsports GamingJD Gaming:LokeN,ADC,HAS_POSITION
2018-263Topsports GamingJD Gaming:Clid,Jungle,HAS_POSITION
2018-263Topsports GamingJD Gaming:Yagao,Middle,HAS_POSITION
2018-263Topsports GamingJD Gaming:LvMao,Support,HAS_POSITION
2018-263Topsports GamingJD Gaming:Zoom,Top,HAS_POSITION
2018-261LGD GamingOMG:Y4,ADC,HAS_POSITION
2018-261LGD GamingOMG:Eimy,Jungle,HAS_POSITION
2018-261LGD GamingOMG:Yuuki,Middle,HAS_POSITION
2018-261LGD GamingOMG:Pyl,Support,HAS_POSITION
2018-261LGD GamingOMG:Jinoo,Top,HAS_POSITION
2018-261LGD GamingOMG:XuanXuanPi,ADC,HAS_POSITION
2018-261LGD GamingOMG:World6,Jungle,HAS_POSITION
2018-261LGD GamingOMG:icon,Middle,HAS_POSITION
2018-261LGD GamingOMG:Five,Support,HAS_POSITION
2018-261LGD GamingOMG:Xiyang,Top,HAS_POSITION
2018-262OMGLGD Gaming:XuanXuanPi,ADC,HAS_POSITION
2018-262OMGLGD Gaming:World6,Jungle,HAS_POSITION
2018-262OMGLGD Gaming:icon,Middle,HAS_POSITION
2018-262OMGLGD Gaming:Five,Support,HAS_POSITION
2018-262OMGLGD Gaming:Xiyang,Top,HAS_POSITION
2018-262OMGLGD Gaming:Y4,ADC,HAS_POSITION
2018-262OMGLGD Gaming:Eimy,Jungle,HAS_POSITION
2018-262OMGLGD Gaming:Yuuki,Middle,HAS_POSITION
2018-262OMGLGD Gaming:Pyl,Support,HAS_POSITION
2018-262OMGLGD Gaming:Jinoo,Top,HAS_POSITION
2018-261LGD GamingRogue Warriors:Y4,ADC,HAS_POSITION
2018-261LGD GamingRogue Warriors:Eimy,Jungle,HAS_POSITION
2018-261LGD GamingRogue Warriors:Yuuki,Middle,HAS_POSITION
2018-261LGD GamingRogue Warriors:Pyl,Support,HAS_POSITION
2018-261LGD GamingRogue Warriors:Jinoo,Top,HAS_POSITION
2018-261LGD GamingRogue Warriors:SmLz,ADC,HAS_POSITION
2018-261LGD GamingRogue Warriors:Flawless,Jungle,HAS_POSITION
2018-261LGD GamingRogue Warriors:Doinb,Middle,HAS_POSITION
2018-261LGD GamingRogue Warriors:killua,Support,HAS_POSITION
2018-261LGD GamingRogue Warriors:Mouse,Top,HAS_POSITION
2018-262LGD GamingRogue Warriors:Y4,ADC,HAS_POSITION
2018-262LGD GamingRogue Warriors:Eimy,Jungle,HAS_POSITION
2018-262LGD GamingRogue Warriors:Yuuki,Middle,HAS_POSITION
2018-262LGD GamingRogue Warriors:Pyl,Support,HAS_POSITION
2018-262LGD GamingRogue Warriors:Jinoo,Top,HAS_POSITION
2018-262LGD GamingRogue Warriors:SmLz,ADC,HAS_POSITION
2018-262LGD GamingRogue Warriors:Flawless,Jungle,HAS_POSITION
2018-262LGD GamingRogue Warriors:Doinb,Middle,HAS_POSITION
2018-262LGD GamingRogue Warriors:killua,Support,HAS_POSITION
2018-262LGD GamingRogue Warriors:Mouse,Top,HAS_POSITION
2018-261Team WERoyal Never Give Up:Mystic,ADC,HAS_POSITION
2018-261Team WERoyal Never Give Up:Condi,Jungle,HAS_POSITION
2018-261Team WERoyal Never Give Up:xiye,Middle,HAS_POSITION
2018-261Team WERoyal Never Give Up:694,Support,HAS_POSITION
2018-261Team WERoyal Never Give Up:957,Top,HAS_POSITION
2018-261Team WERoyal Never Give Up:Able,ADC,HAS_POSITION
2018-261Team WERoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-261Team WERoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-261Team WERoyal Never Give Up:Ming,Support,HAS_POSITION
2018-261Team WERoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-262Team WERoyal Never Give Up:Mystic,ADC,HAS_POSITION
2018-262Team WERoyal Never Give Up:Pepper,Jungle,HAS_POSITION
2018-262Team WERoyal Never Give Up:xiye,Middle,HAS_POSITION
2018-262Team WERoyal Never Give Up:694,Support,HAS_POSITION
2018-262Team WERoyal Never Give Up:957,Top,HAS_POSITION
2018-262Team WERoyal Never Give Up:Able,ADC,HAS_POSITION
2018-262Team WERoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-262Team WERoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-262Team WERoyal Never Give Up:Ming,Support,HAS_POSITION
2018-262Team WERoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Qiuqiu,ADC,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Xx,Jungle,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Corn,Middle,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:CAT,Support,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Lies,Top,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Able,ADC,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-261Topsports GamingRoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Qiuqiu,ADC,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Xx,Jungle,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Corn,Middle,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:CAT,Support,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Lies,Top,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Able,ADC,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Karsa,Jungle,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:xiaohu,Middle,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:Ming,Support,HAS_POSITION
2018-262Topsports GamingRoyal Never Give Up:LetMe,Top,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Fury,ADC,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:H4cker,Jungle,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Angel,Middle,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Yoon,Support,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:XiaoAL,Top,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Lwx,ADC,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Alex,Jungle,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Cool,Middle,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:Crisp,Support,HAS_POSITION
2018-261Suning GamingFunplus Phoenix:GimGoon,Top,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Lwx,ADC,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Alex,Jungle,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Cool,Middle,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Crisp,Support,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:GimGoon,Top,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Fury,ADC,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:H4cker,Jungle,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Angel,Middle,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:Yoon,Support,HAS_POSITION
2018-262Funplus PhoenixSuning Gaming:XiaoAL,Top,HAS_POSITION
2018-261Team WESuning Gaming:Mystic,ADC,HAS_POSITION
2018-261Team WESuning Gaming:Condi,Jungle,HAS_POSITION
2018-261Team WESuning Gaming:xiye,Middle,HAS_POSITION
2018-261Team WESuning Gaming:694,Support,HAS_POSITION
2018-261Team WESuning Gaming:957,Top,HAS_POSITION
2018-261Team WESuning Gaming:Fury,ADC,HAS_POSITION
2018-261Team WESuning Gaming:H4cker,Jungle,HAS_POSITION
2018-261Team WESuning Gaming:Angel,Middle,HAS_POSITION
2018-261Team WESuning Gaming:Yoon,Support,HAS_POSITION
2018-261Team WESuning Gaming:XiaoAL,Top,HAS_POSITION
2018-262Team WESuning Gaming:Mystic,ADC,HAS_POSITION
2018-262Team WESuning Gaming:Pepper,Jungle,HAS_POSITION
2018-262Team WESuning Gaming:xiye,Middle,HAS_POSITION
2018-262Team WESuning Gaming:694,Support,HAS_POSITION
2018-262Team WESuning Gaming:957,Top,HAS_POSITION
2018-262Team WESuning Gaming:Fury,ADC,HAS_POSITION
2018-262Team WESuning Gaming:H4cker,Jungle,HAS_POSITION
2018-262Team WESuning Gaming:Angel,Middle,HAS_POSITION
2018-262Team WESuning Gaming:Yoon,Support,HAS_POSITION
2018-262Team WESuning Gaming:XiaoAL,Top,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Lwx,ADC,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Alex,Jungle,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Cool,Middle,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Crisp,Support,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:GimGoon,Top,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Snow,ADC,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Swift,Jungle,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:FireRain,Middle,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Caveman,Support,HAS_POSITION
2018-261Funplus PhoenixVici Gaming:Aodi,Top,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Snow,ADC,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Swift,Jungle,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:FireRain,Middle,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Caveman,Support,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Aodi,Top,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Lwx,ADC,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Alex,Jungle,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Cool,Middle,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:Crisp,Support,HAS_POSITION
2018-262Vici GamingFunplus Phoenix:GimGoon,Top,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Lwx,ADC,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Alex,Jungle,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Cool,Middle,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Crisp,Support,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:GimGoon,Top,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Snow,ADC,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Swift,Jungle,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:FireRain,Middle,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Caveman,Support,HAS_POSITION
2018-263Funplus PhoenixVici Gaming:Aodi,Top,HAS_POSITION
790110:SoHwan,Top,HAS_POSITION
790110:KaKAO,Jungle,HAS_POSITION
790110:Justice,Middle,HAS_POSITION
790110:Teddy,ADC,HAS_POSITION
790110:Nova,Support,HAS_POSITION
790110:Sword,Top,HAS_POSITION
790110:Tarzan,Jungle,HAS_POSITION
790110:Rather,Middle,HAS_POSITION
790110:Viper,ADC,HAS_POSITION
790110:Lehends,Support,HAS_POSITION
780129:Sword,Top,HAS_POSITION
780129:Tarzan,Jungle,HAS_POSITION
780129:Rather,Middle,HAS_POSITION
780129:Viper,ADC,HAS_POSITION
780129:Lehends,Support,HAS_POSITION
780129:SoHwan,Top,HAS_POSITION
780129:UmTi,Jungle,HAS_POSITION
780129:Grace,Middle,HAS_POSITION
780129:Teddy,ADC,HAS_POSITION
780129:Nova,Support,HAS_POSITION
780134:SoHwan,Top,HAS_POSITION
780134:UmTi,Jungle,HAS_POSITION
780134:Grace,Middle,HAS_POSITION
780134:Teddy,ADC,HAS_POSITION
780134:Nova,Support,HAS_POSITION
780134:Sword,Top,HAS_POSITION
780134:Tarzan,Jungle,HAS_POSITION
780134:Chovy,Middle,HAS_POSITION
780134:Viper,ADC,HAS_POSITION
780134:Lehends,Support,HAS_POSITION
790141:Khan,Top,HAS_POSITION
790141:Peanut,Jungle,HAS_POSITION
790141:Bdd,Middle,HAS_POSITION
790141:PraY,ADC,HAS_POSITION
790141:GorillA,Support,HAS_POSITION
790141:Lindarang,Top,HAS_POSITION
790141:SeongHwan,Jungle,HAS_POSITION
790141:Lava,Middle,HAS_POSITION
790141:Sangyoon,ADC,HAS_POSITION
790141:Key,Support,HAS_POSITION
780154:Lindarang,Top,HAS_POSITION
780154:SeongHwan,Jungle,HAS_POSITION
780154:Lava,Middle,HAS_POSITION
780154:Sangyoon,ADC,HAS_POSITION
780154:Key,Support,HAS_POSITION
780154:Rascal,Top,HAS_POSITION
780154:Peanut,Jungle,HAS_POSITION
780154:Bdd,Middle,HAS_POSITION
780154:PraY,ADC,HAS_POSITION
780154:GorillA,Support,HAS_POSITION
780158:Rascal,Top,HAS_POSITION
780158:Peanut,Jungle,HAS_POSITION
780158:Bdd,Middle,HAS_POSITION
780158:PraY,ADC,HAS_POSITION
780158:GorillA,Support,HAS_POSITION
780158:Lindarang,Top,HAS_POSITION
780158:SeongHwan,Jungle,HAS_POSITION
780158:Lava,Middle,HAS_POSITION
780158:Sangyoon,ADC,HAS_POSITION
780158:Key,Support,HAS_POSITION
780209:Crazy,Top,HAS_POSITION
780209:Trick,Jungle,HAS_POSITION
780209:Tempt,Middle,HAS_POSITION
780209:Ghost,ADC,HAS_POSITION
780209:IgNar,Support,HAS_POSITION
780209:CuVee,Top,HAS_POSITION
780209:Ambition,Jungle,HAS_POSITION
780209:Fly,Middle,HAS_POSITION
780209:Ruler,ADC,HAS_POSITION
780209:CoreJJ,Support,HAS_POSITION
780216:CuVee,Top,HAS_POSITION
780216:Ambition,Jungle,HAS_POSITION
780216:Fly,Middle,HAS_POSITION
780216:Ruler,ADC,HAS_POSITION
780216:CoreJJ,Support,HAS_POSITION
780216:Crazy,Top,HAS_POSITION
780216:Trick,Jungle,HAS_POSITION
780216:Tempt,Middle,HAS_POSITION
780216:Ghost,ADC,HAS_POSITION
780216:IgNar,Support,HAS_POSITION
780218:Thal,Top,HAS_POSITION
780218:Blank,Jungle,HAS_POSITION
780218:Pirean,Middle,HAS_POSITION
780218:Bang,ADC,HAS_POSITION
780218:Effort,Support,HAS_POSITION
780218:Kiin,Top,HAS_POSITION
780218:Mowgli,Jungle,HAS_POSITION
780218:Kuro,Middle,HAS_POSITION
780218:Aiming,ADC,HAS_POSITION
780218:TusiN,Support,HAS_POSITION
780259:Kiin,Top,HAS_POSITION
780259:Mowgli,Jungle,HAS_POSITION
780259:Kuro,Middle,HAS_POSITION
780259:Aiming,ADC,HAS_POSITION
780259:TusiN,Support,HAS_POSITION
780259:Thal,Top,HAS_POSITION
780259:Blank,Jungle,HAS_POSITION
780259:Pirean,Middle,HAS_POSITION
780259:Bang,ADC,HAS_POSITION
780259:Effort,Support,HAS_POSITION
780266:Thal,Top,HAS_POSITION
780266:Blank,Jungle,HAS_POSITION
780266:Pirean,Middle,HAS_POSITION
780266:Bang,ADC,HAS_POSITION
780266:Effort,Support,HAS_POSITION
780266:Kiin,Top,HAS_POSITION
780266:Mowgli,Jungle,HAS_POSITION
780266:Kuro,Middle,HAS_POSITION
780266:Aiming,ADC,HAS_POSITION
780266:TusiN,Support,HAS_POSITION
780323:Lindarang,Top,HAS_POSITION
780323:SeongHwan,Jungle,HAS_POSITION
780323:Lava,Middle,HAS_POSITION
780323:Sangyoon,ADC,HAS_POSITION
780323:Key,Support,HAS_POSITION
780323:ADD,Top,HAS_POSITION
780323:Yondu,Jungle,HAS_POSITION
780323:Ian,Middle,HAS_POSITION
780323:Pilot,ADC,HAS_POSITION
780323:Max,Support,HAS_POSITION
780341:ADD,Top,HAS_POSITION
780341:Yondu,Jungle,HAS_POSITION
780341:Ian,Middle,HAS_POSITION
780341:Pilot,ADC,HAS_POSITION
780341:Max,Support,HAS_POSITION
780341:Lindarang,Top,HAS_POSITION
780341:SeongHwan,Jungle,HAS_POSITION
780341:Lava,Middle,HAS_POSITION
780341:Sangyoon,ADC,HAS_POSITION
780341:Key,Support,HAS_POSITION
780357:SoHwan,Top,HAS_POSITION
780357:UmTi,Jungle,HAS_POSITION
780357:Grace,Middle,HAS_POSITION
780357:Teddy,ADC,HAS_POSITION
780357:Nova,Support,HAS_POSITION
780357:Smeb,Top,HAS_POSITION
780357:Score,Jungle,HAS_POSITION
780357:PawN,Middle,HAS_POSITION
780357:Deft,ADC,HAS_POSITION
780357:Mata,Support,HAS_POSITION
780398:Smeb,Top,HAS_POSITION
780398:Score,Jungle,HAS_POSITION
780398:Ucal,Middle,HAS_POSITION
780398:Deft,ADC,HAS_POSITION
780398:Mata,Support,HAS_POSITION
780398:SoHwan,Top,HAS_POSITION
780398:UmTi,Jungle,HAS_POSITION
780398:Grace,Middle,HAS_POSITION
780398:Teddy,ADC,HAS_POSITION
780398:Nova,Support,HAS_POSITION
780404:SoHwan,Top,HAS_POSITION
780404:UmTi,Jungle,HAS_POSITION
780404:Grace,Middle,HAS_POSITION
780404:Teddy,ADC,HAS_POSITION
780404:Nova,Support,HAS_POSITION
780404:Smeb,Top,HAS_POSITION
780404:Score,Jungle,HAS_POSITION
780404:Ucal,Middle,HAS_POSITION
780404:Deft,ADC,HAS_POSITION
780404:Mata,Support,HAS_POSITION
750282:Shiro,Top,HAS_POSITION
750282:Svenskeren,Jungle,HAS_POSITION
750282:Goldenglue,Middle,HAS_POSITION
750282:Keith,ADC,HAS_POSITION
750282:Feng,Support,HAS_POSITION
750282:Brandini,Top,HAS_POSITION
750282:Levi,Jungle,HAS_POSITION
750282:Linsanity,Middle,HAS_POSITION
750282:Rikara,ADC,HAS_POSITION
750282:Stunt,Support,HAS_POSITION
760281:PieCakeLord,Top,HAS_POSITION
760281:MikeYeung,Jungle,HAS_POSITION
760281:Ablazeolive,Middle,HAS_POSITION
760281:MrRallez,ADC,HAS_POSITION
760281:Shady,Support,HAS_POSITION
760281:Allorim,Top,HAS_POSITION
760281:Fanatiik,Jungle,HAS_POSITION
760281:Palafox,Middle,HAS_POSITION
760281:Eclipse,ADC,HAS_POSITION
760281:Gate,Support,HAS_POSITION
750284:Ngo,Top,HAS_POSITION
750284:Meteos,Jungle,HAS_POSITION
750284:Pekin Woof,Middle,HAS_POSITION
750284:Erry,ADC,HAS_POSITION
750284:Kwon,Support,HAS_POSITION
750284:zig,Top,HAS_POSITION
750284:Potluck,Jungle,HAS_POSITION
750284:bobqin,Middle,HAS_POSITION
750284:Benji,ADC,HAS_POSITION
750284:Sheep,Support,HAS_POSITION
760291:Maxtrobo,Top,HAS_POSITION
760291:Moon,Jungle,HAS_POSITION
760291:Sun,Middle,HAS_POSITION
760291:Piglet,ADC,HAS_POSITION
760291:Vulcan,Support,HAS_POSITION
760291:V1per,Top,HAS_POSITION
760291:Hard,Jungle,HAS_POSITION
760291:Insanity,Middle,HAS_POSITION
760291:Shoryu,ADC,HAS_POSITION
760291:Joey,Support,HAS_POSITION
750289:NintendudeX,Top,HAS_POSITION
750289:Spica,Jungle,HAS_POSITION
750289:Yusui,Middle,HAS_POSITION
750289:Cake,ADC,HAS_POSITION
750289:Mabrey,Support,HAS_POSITION
750289:FallnBandit,Top,HAS_POSITION
750289:Wiggily,Jungle,HAS_POSITION
750289:Tuesday,Middle,HAS_POSITION
750289:Auto,ADC,HAS_POSITION
750289:Fill,Support,HAS_POSITION
760353:zig,Top,HAS_POSITION
760353:Potluck,Jungle,HAS_POSITION
760353:bobqin,Middle,HAS_POSITION
760353:Benji,ADC,HAS_POSITION
760353:Sheep,Support,HAS_POSITION
760353:Shiro,Top,HAS_POSITION
760353:Svenskeren,Jungle,HAS_POSITION
760353:Goldenglue,Middle,HAS_POSITION
760353:Keith,ADC,HAS_POSITION
760353:Feng,Support,HAS_POSITION
760356:FallnBandit,Top,HAS_POSITION
760356:Wiggily,Jungle,HAS_POSITION
760356:Tuesday,Middle,HAS_POSITION
760356:Auto,ADC,HAS_POSITION
760356:Fill,Support,HAS_POSITION
760356:Maxtrobo,Top,HAS_POSITION
760356:Moon,Jungle,HAS_POSITION
760356:Sun,Middle,HAS_POSITION
760356:Piglet,ADC,HAS_POSITION
760356:Vulcan,Support,HAS_POSITION
760360:PieCakeLord,Top,HAS_POSITION
760360:MikeYeung,Jungle,HAS_POSITION
760360:Ablazeolive,Middle,HAS_POSITION
760360:MrRallez,ADC,HAS_POSITION
760360:Shady,Support,HAS_POSITION
760360:Ngo,Top,HAS_POSITION
760360:Meteos,Jungle,HAS_POSITION
760360:Pekin Woof,Middle,HAS_POSITION
760360:Erry,ADC,HAS_POSITION
760360:Kwon,Support,HAS_POSITION
760363:Brandini,Top,HAS_POSITION
760363:Levi,Jungle,HAS_POSITION
760363:Linsanity,Middle,HAS_POSITION
760363:Rikara,ADC,HAS_POSITION
760363:Stunt,Support,HAS_POSITION
760363:NintendudeX,Top,HAS_POSITION
760363:Spica,Jungle,HAS_POSITION
760363:Yusui,Middle,HAS_POSITION
760363:Cake,ADC,HAS_POSITION
760363:Mabrey,Support,HAS_POSITION
760366:V1per,Top,HAS_POSITION
760366:Hard,Jungle,HAS_POSITION
760366:Insanity,Middle,HAS_POSITION
760366:Shoryu,ADC,HAS_POSITION
760366:Joey,Support,HAS_POSITION
760366:Allorim,Top,HAS_POSITION
760366:Fanatiik,Jungle,HAS_POSITION
760366:Palafox,Middle,HAS_POSITION
760366:Eclipse,ADC,HAS_POSITION
760366:Gate,Support,HAS_POSITION
1002620101:WhiteKnight,Top,HAS_POSITION
1002620101:Kold,Jungle,HAS_POSITION
1002620101:Exileh,Middle,HAS_POSITION
1002620101:Neon,ADC,HAS_POSITION
1002620101:Totoro,Support,HAS_POSITION
