src_player,dest_champion,relation
1002610026:Profit,Dr. Mundo,HAS_CHAMPION
1002610026:Memento,Camille,HAS_CHAMPION
1002610026:Blanc,Orianna,HAS_CHAMPION
1002610026:HeaQ,Varus,HAS_CHAMPION
1002610026:Norskeren,Tahm Kench,HAS_CHAMPION
1002610035:Cabochard,Dr. Mundo,HAS_CHAMPION
1002610035:Kikis,Kindred,HAS_CHAMPION
1002610035:Jiizuke,Galio,HAS_CHAMPION
1002610035:Attila,Lucian,HAS_CHAMPION
1002610035:Jactroll,Tahm Kench,HAS_CHAMPION
1002610035:Ruin,Rumble,HAS_CHAMPION
1002610035:Djoko,Camille,HAS_CHAMPION
1002610035:Betsy,Taliyah,HAS_CHAMPION
1002610035:Steeelback,Ezreal,HAS_CHAMPION
1002610035:SirNukesAlot,Alistar,HAS_CHAMPION
1002610045:Wunder,Jarvan IV,HAS_CHAMPION
1002610045:Jankos,Taliyah,HAS_CHAMPION
1002610045:Perkz,Ryze,HAS_CHAMPION
1002610045:Hjarnan,Heimerdinger,HAS_CHAMPION
1002610045:Wadid,Tahm Kench,HAS_CHAMPION
1002610045:Odoamne,Dr. Mundo,HAS_CHAMPION
1002610045:Xerxe,Trundle,HAS_CHAMPION
1002610045:Nisqy,Swain,HAS_CHAMPION
1002610045:Kobbe,Ezreal,HAS_CHAMPION
1002610045:kaSing,Gragas,HAS_CHAMPION
1002610053:sOAZ,Gragas,HAS_CHAMPION
1002610053:Broxah,Nocturne,HAS_CHAMPION
1002610053:Caps,Orianna,HAS_CHAMPION
1002610053:Bwipo,Viktor,HAS_CHAMPION
1002610053:Hylissang,Shen,HAS_CHAMPION
1002610053:Vizicsacsi,Chogath,HAS_CHAMPION
1002610053:Amazing,Trundle,HAS_CHAMPION
1002610053:Nukeduck,Yasuo,HAS_CHAMPION
1002610053:Upset,Ryze,HAS_CHAMPION
1002610053:Vander,Fiddlesticks,HAS_CHAMPION
1002610064:Profit,Vladimir,HAS_CHAMPION
1002610064:Memento,Nocturne,HAS_CHAMPION
1002610064:Blanc,Azir,HAS_CHAMPION
1002610064:HeaQ,Lucian,HAS_CHAMPION
1002610064:Norskeren,Braum,HAS_CHAMPION
1002610064:Cabochard,Kled,HAS_CHAMPION
1002610064:Kikis,Trundle,HAS_CHAMPION
1002610064:Jiizuke,Galio,HAS_CHAMPION
1002610064:Attila,Swain,HAS_CHAMPION
1002610064:Jactroll,Rakan,HAS_CHAMPION
1002610074:Ruin,Gnar,HAS_CHAMPION
1002610074:Djoko,Gragas,HAS_CHAMPION
1002610074:Betsy,Orianna,HAS_CHAMPION
1002610074:Steeelback,Varus,HAS_CHAMPION
1002610074:SirNukesAlot,Tahm Kench,HAS_CHAMPION
1002610074:WhiteKnight,Rumble,HAS_CHAMPION
1002610074:Kold,Sejuani,HAS_CHAMPION
1002610074:Exileh,Yasuo,HAS_CHAMPION
1002610074:Neon,Ezreal,HAS_CHAMPION
1002610074:Totoro,Morgana,HAS_CHAMPION
1002620077:sOAZ,Poppy,HAS_CHAMPION
1002620077:Broxah,Trundle,HAS_CHAMPION
1002620077:Caps,Azir,HAS_CHAMPION
1002620077:Bwipo,Swain,HAS_CHAMPION
1002620077:Hylissang,Pyke,HAS_CHAMPION
1002620077:Smittyj,Malphite,HAS_CHAMPION
1002620077:Caedrel,Camille,HAS_CHAMPION
1002620077:Shook,Gragas,HAS_CHAMPION
1002620077:Sheriff,Lucian,HAS_CHAMPION
1002620077:promisq,Braum,HAS_CHAMPION
1002620078:Vizicsacsi,Rumble,HAS_CHAMPION
1002620078:Amazing,Sejuani,HAS_CHAMPION
1002620078:Nukeduck,Zed,HAS_CHAMPION
1002620078:Upset,Ryze,HAS_CHAMPION
1002620078:Vander,Alistar,HAS_CHAMPION
1002620078:Wunder,Dr. Mundo,HAS_CHAMPION
1002620078:Jankos,Gragas,HAS_CHAMPION
1002620078:Perkz,Yasuo,HAS_CHAMPION
1002620078:Hjarnan,Vladimir,HAS_CHAMPION
1002620078:Wadid,Pyke,HAS_CHAMPION
1002610088:Odoamne,Gragas,HAS_CHAMPION
1002610088:Xerxe,Trundle,HAS_CHAMPION
1002610088:Nisqy,Zoe,HAS_CHAMPION
1002610088:Kobbe,Jhin,HAS_CHAMPION
1002610088:kaSing,Zilean,HAS_CHAMPION
1002610088:Alphari,Jarvan IV,HAS_CHAMPION
1002610088:Maxlore,Graves,HAS_CHAMPION
1002610088:Sencux,Orianna,HAS_CHAMPION
1002610088:Hans Sama,Ezreal,HAS_CHAMPION
1002610088:Mikyx,Morgana,HAS_CHAMPION
750051:PieCakeLord,Darius,HAS_CHAMPION
750051:MikeYeung,Sejuani,HAS_CHAMPION
750051:Ablazeolive,Orianna,HAS_CHAMPION
750051:MrRallez,Swain,HAS_CHAMPION
750051:Shady,Morgana,HAS_CHAMPION
750051:FallnBandit,Dr. Mundo,HAS_CHAMPION
750051:Wiggily,Trundle,HAS_CHAMPION
750051:Tuesday,Viktor,HAS_CHAMPION
750051:Auto,Varus,HAS_CHAMPION
750051:Fill,Karma,HAS_CHAMPION
750059:Shiro,Poppy,HAS_CHAMPION
750059:Svenskeren,Gragas,HAS_CHAMPION
750059:Goldenglue,Orianna,HAS_CHAMPION
750059:Keith,Jhin,HAS_CHAMPION
750059:Feng,Tahm Kench,HAS_CHAMPION
750059:Ngo,Rumble,HAS_CHAMPION
750059:Meteos,Trundle,HAS_CHAMPION
750059:Pekin Woof,Zoe,HAS_CHAMPION
750059:Erry,Ashe,HAS_CHAMPION
750059:Kwon,Rakan,HAS_CHAMPION
760049:Allorim,Poppy,HAS_CHAMPION
760049:Fanatiik,Trundle,HAS_CHAMPION
760049:Palafox,Viktor,HAS_CHAMPION
760049:Eclipse,Swain,HAS_CHAMPION
760049:Gate,Pyke,HAS_CHAMPION
760049:Brandini,Gangplank,HAS_CHAMPION
760049:Levi,Kindred,HAS_CHAMPION
760049:Linsanity,Orianna,HAS_CHAMPION
760049:Rikara,Yasuo,HAS_CHAMPION
760049:Stunt,Alistar,HAS_CHAMPION
750063:zig,Urgot,HAS_CHAMPION
750063:Potluck,Trundle,HAS_CHAMPION
750063:bobqin,Ryze,HAS_CHAMPION
750063:Benji,Varus,HAS_CHAMPION
750063:Sheep,Braum,HAS_CHAMPION
750063:Maxtrobo,Gnar,HAS_CHAMPION
750063:LirA,Kindred,HAS_CHAMPION
750063:Sun,Orianna,HAS_CHAMPION
750063:Apollo,Swain,HAS_CHAMPION
750063:Hakuho,Shen,HAS_CHAMPION
760082:Ngo,Rumble,HAS_CHAMPION
760082:Meteos,Trundle,HAS_CHAMPION
760082:Pekin Woof,Ahri,HAS_CHAMPION
760082:Erry,Varus,HAS_CHAMPION
760082:Kwon,Braum,HAS_CHAMPION
760082:NintendudeX,Gragas,HAS_CHAMPION
760082:Spica,Graves,HAS_CHAMPION
760082:Yusui,Zoe,HAS_CHAMPION
760082:Cake,Ezreal,HAS_CHAMPION
760082:Mabrey,Pyke,HAS_CHAMPION
750093:FallnBandit,Kennen,HAS_CHAMPION
750093:Wiggily,Kindred,HAS_CHAMPION
750093:Tuesday,Viktor,HAS_CHAMPION
750093:Auto,Pyke,HAS_CHAMPION
750093:Fill,Alistar,HAS_CHAMPION
750093:Shiro,Poppy,HAS_CHAMPION
750093:Svenskeren,Gragas,HAS_CHAMPION
750093:Goldenglue,Yasuo,HAS_CHAMPION
750093:Keith,Orianna,HAS_CHAMPION
750093:Feng,Braum,HAS_CHAMPION
760088:Brandini,Kennen,HAS_CHAMPION
760088:Levi,Gragas,HAS_CHAMPION
760088:Linsanity,Ryze,HAS_CHAMPION
760088:Rikara,Xayah,HAS_CHAMPION
760088:Stunt,Rakan,HAS_CHAMPION
760088:zig,Chogath,HAS_CHAMPION
760088:Potluck,Kindred,HAS_CHAMPION
760088:bobqin,Orianna,HAS_CHAMPION
760088:Benji,Ezreal,HAS_CHAMPION
760088:Sheep,Alistar,HAS_CHAMPION
750098:Maxtrobo,Aatrox,HAS_CHAMPION
750098:LirA,Gragas,HAS_CHAMPION
750098:Sun,Zoe,HAS_CHAMPION
750098:Apollo,Ezreal,HAS_CHAMPION
750098:Hakuho,Tahm Kench,HAS_CHAMPION
750098:Allorim,Poppy,HAS_CHAMPION
750098:Fanatiik,Kindred,HAS_CHAMPION
750098:Palafox,Orianna,HAS_CHAMPION
750098:Eclipse,Jhin,HAS_CHAMPION
750098:Gate,Alistar,HAS_CHAMPION
760094:V1per,Kennen,HAS_CHAMPION
760094:Hard,Kindred,HAS_CHAMPION
760094:Insanity,Ryze,HAS_CHAMPION
760094:Shoryu,Jhin,HAS_CHAMPION
760094:Joey,Tahm Kench,HAS_CHAMPION
760094:PieCakeLord,Gnar,HAS_CHAMPION
760094:MikeYeung,Sejuani,HAS_CHAMPION
760094:Ablazeolive,Galio,HAS_CHAMPION
760094:MrRallez,Swain,HAS_CHAMPION
760094:Shady,Pyke,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Cake,Ezreal,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Spica,Gragas,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Yusui,Orianna,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Mabrey,Tahm Kench,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:NintendudeX,Aatrox,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Shoryu,Varus,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Hard,Trundle,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Insanity,Cassiopeia,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:Joey,Nami,HAS_CHAMPION
2018-261Echo Fox AcademyTeam Liquid Academy:V1per,Jax,HAS_CHAMPION
1002690012:Hauntzer,Chogath,HAS_CHAMPION
1002690012:Grig,Sejuani,HAS_CHAMPION
1002690012:Bjergsen,Zoe,HAS_CHAMPION
1002690012:Zven,Xayah,HAS_CHAMPION
1002690012:Mithy,Rakan,HAS_CHAMPION
1002690012:Licorice,Dr. Mundo,HAS_CHAMPION
1002690012:Blaber,Kindred,HAS_CHAMPION
1002690012:Jensen,Lulu,HAS_CHAMPION
1002690012:Sneaky,Quinn,HAS_CHAMPION
1002690012:Zeyzal,Braum,HAS_CHAMPION
1002690015:Darshan,Aatrox,HAS_CHAMPION
1002690015:Reignover,Trundle,HAS_CHAMPION
1002690015:huhi,Orianna,HAS_CHAMPION
1002690015:Stixxay,Ezreal,HAS_CHAMPION
1002690015:Biofrost,Rakan,HAS_CHAMPION
1002690015:Dhokla,Fiora,HAS_CHAMPION
1002690015:Akaadian,Graves,HAS_CHAMPION
1002690015:PowerOfEvil,Ahri,HAS_CHAMPION
1002690015:Arrow,Jhin,HAS_CHAMPION
1002690015:BIG,Braum,HAS_CHAMPION
1002690019:Huni,Gangplank,HAS_CHAMPION
1002690019:Dardoch,Camille,HAS_CHAMPION
1002690019:Damonte,Syndra,HAS_CHAMPION
1002690019:Lost,Varus,HAS_CHAMPION
1002690019:Smoothie,Tahm Kench,HAS_CHAMPION
1002690019:Flame,Dr. Mundo,HAS_CHAMPION
1002690019:Santorin,Kindred,HAS_CHAMPION
1002690019:Keane,Galio,HAS_CHAMPION
1002690019:WILDTURTLE,KaiSa,HAS_CHAMPION
1002690019:JayJ,Shen,HAS_CHAMPION
1002690023:Lourlo,Gnar,HAS_CHAMPION
1002690023:Contractz,Camille,HAS_CHAMPION
1002690023:Mickey,Zoe,HAS_CHAMPION
1002690023:Deftly,Heimerdinger,HAS_CHAMPION
1002690023:Matt,Fiddlesticks,HAS_CHAMPION
1002690023:Impact,Gangplank,HAS_CHAMPION
1002690023:Xmithie,Trundle,HAS_CHAMPION
1002690023:Pobelter,Malzahar,HAS_CHAMPION
1002690023:Doublelift,Varus,HAS_CHAMPION
1002690023:Olleh,Braum,HAS_CHAMPION
1002690026:Solo,Gnar,HAS_CHAMPION
1002690026:Moon,Trundle,HAS_CHAMPION
1002690026:Febiven,Syndra,HAS_CHAMPION
1002690026:Piglet,Ezreal,HAS_CHAMPION
1002690026:Vulcan,Tahm Kench,HAS_CHAMPION
1002690026:Ssumday,Gangplank,HAS_CHAMPION
1002690026:AnDa,Graves,HAS_CHAMPION
1002690026:Ryu,Orianna,HAS_CHAMPION
1002690026:Cody Sun,Lucian,HAS_CHAMPION
1002690026:aphromoo,Braum,HAS_CHAMPION
1002690035:Flame,Kennen,HAS_CHAMPION
1002690035:Santorin,Sejuani,HAS_CHAMPION
1002690035:Keane,Zoe,HAS_CHAMPION
1002690035:WILDTURTLE,Ashe,HAS_CHAMPION
1002690035:JayJ,Tahm Kench,HAS_CHAMPION
1002690035:Hauntzer,Gnar,HAS_CHAMPION
1002690035:Grig,Trundle,HAS_CHAMPION
1002690035:Bjergsen,Syndra,HAS_CHAMPION
1002690035:Zven,Ezreal,HAS_CHAMPION
1002690035:Mithy,Braum,HAS_CHAMPION
1002690050:Ssumday,Darius,HAS_CHAMPION
1002690050:AnDa,Taliyah,HAS_CHAMPION
1002690050:Ryu,Zoe,HAS_CHAMPION
1002690050:Cody Sun,Xayah,HAS_CHAMPION
1002690050:aphromoo,Rakan,HAS_CHAMPION
1002690050:Darshan,Dr. Mundo,HAS_CHAMPION
1002690050:Reignover,Kindred,HAS_CHAMPION
1002690050:huhi,Galio,HAS_CHAMPION
1002690050:Stixxay,Kalista,HAS_CHAMPION
1002690050:Biofrost,Morgana,HAS_CHAMPION
1002690057:Impact,Dr. Mundo,HAS_CHAMPION
1002690057:Xmithie,Graves,HAS_CHAMPION
1002690057:Pobelter,Orianna,HAS_CHAMPION
1002690057:Doublelift,Xayah,HAS_CHAMPION
1002690057:Olleh,Rakan,HAS_CHAMPION
1002690057:Solo,Gangplank,HAS_CHAMPION
1002690057:Moon,Trundle,HAS_CHAMPION
1002690057:Febiven,Azir,HAS_CHAMPION
1002690057:Piglet,Ezreal,HAS_CHAMPION
1002690057:Vulcan,Tahm Kench,HAS_CHAMPION
1002690064:Licorice,Aatrox,HAS_CHAMPION
1002690064:Blaber,Elise,HAS_CHAMPION
1002690064:Jensen,Orianna,HAS_CHAMPION
1002690064:Sneaky,Quinn,HAS_CHAMPION
1002690064:Zeyzal,Pyke,HAS_CHAMPION
1002690064:Huni,Poppy,HAS_CHAMPION
1002690064:Dardoch,Rengar,HAS_CHAMPION
1002690064:Damonte,Syndra,HAS_CHAMPION
1002690064:Lost,Varus,HAS_CHAMPION
1002690064:Smoothie,Braum,HAS_CHAMPION
1002690071:Dhokla,Yorick,HAS_CHAMPION
1002690071:Akaadian,Graves,HAS_CHAMPION
1002690071:PowerOfEvil,Viktor,HAS_CHAMPION
1002690071:Arrow,Varus,HAS_CHAMPION
1002690071:BIG,Braum,HAS_CHAMPION
1002690071:Lourlo,Gangplank,HAS_CHAMPION
1002690071:Contractz,Kindred,HAS_CHAMPION
1002690071:Mickey,LeBlanc,HAS_CHAMPION
1002690071:Deftly,Jhin,HAS_CHAMPION
1002690071:Matt,Shen,HAS_CHAMPION
772620:Thal,Kennen,HAS_CHAMPION
772620:Blank,Sejuani,HAS_CHAMPION
772620:Pirean,Ryze,HAS_CHAMPION
772620:Bang,Ashe,HAS_CHAMPION
772620:Effort,Tahm Kench,HAS_CHAMPION
772620:CuVee,Gangplank,HAS_CHAMPION
772620:Ambition,Trundle,HAS_CHAMPION
772620:Fly,Zoe,HAS_CHAMPION
772620:Ruler,Varus,HAS_CHAMPION
772620:CoreJJ,Soraka,HAS_CHAMPION
762489:CuVee,Gnar,HAS_CHAMPION
762489:Haru,Camille,HAS_CHAMPION
762489:Fly,Zoe,HAS_CHAMPION
762489:Ruler,Ashe,HAS_CHAMPION
762489:CoreJJ,Shen,HAS_CHAMPION
762489:Thal,Quinn,HAS_CHAMPION
762489:Blank,Gragas,HAS_CHAMPION
762489:Pirean,LeBlanc,HAS_CHAMPION
762489:Bang,Ezreal,HAS_CHAMPION
762489:Effort,Braum,HAS_CHAMPION
762491:Thal,Jayce,HAS_CHAMPION
762491:Blank,Taliyah,HAS_CHAMPION
762491:Pirean,Swain,HAS_CHAMPION
762491:Bang,Ashe,HAS_CHAMPION
762491:Effort,Alistar,HAS_CHAMPION
762491:CuVee,Camille,HAS_CHAMPION
762491:Haru,Xin Zhao,HAS_CHAMPION
762491:Fly,Aurelion Sol,HAS_CHAMPION
762491:Ruler,Ezreal,HAS_CHAMPION
762491:CoreJJ,Tahm Kench,HAS_CHAMPION
772641:Smeb,Gnar,HAS_CHAMPION
772641:Score,Sejuani,HAS_CHAMPION
772641:Ucal,Varus,HAS_CHAMPION
772641:Deft,KogMaw,HAS_CHAMPION
772641:Mata,Alistar,HAS_CHAMPION
772641:Crazy,Gangplank,HAS_CHAMPION
772641:Trick,Kindred,HAS_CHAMPION
772641:Tempt,Azir,HAS_CHAMPION
772641:Ghost,Swain,HAS_CHAMPION
772641:IgNar,Gragas,HAS_CHAMPION
762508:Crazy,Gnar,HAS_CHAMPION
762508:Trick,Sejuani,HAS_CHAMPION
762508:Tempt,Azir,HAS_CHAMPION
762508:Ghost,Xayah,HAS_CHAMPION
762508:IgNar,Rakan,HAS_CHAMPION
762508:Smeb,Camille,HAS_CHAMPION
762508:Score,Gragas,HAS_CHAMPION
762508:Ucal,Zoe,HAS_CHAMPION
762508:Deft,Tristana,HAS_CHAMPION
762508:Mata,Shen,HAS_CHAMPION
1711510:PingPong,Camille,HAS_CHAMPION
1711510:Epic,Zac,HAS_CHAMPION
1711510:Moonblack,Ryze,HAS_CHAMPION
1711510:Rainbow,Taliyah,HAS_CHAMPION
1711510:Zest,Shen,HAS_CHAMPION
1711510:Liang,Chogath,HAS_CHAMPION
1711510:Kongyue,Kindred,HAS_CHAMPION
1711510:Uniboy,Swain,HAS_CHAMPION
1711510:Breeze,Ezreal,HAS_CHAMPION
1711510:K,Rakan,HAS_CHAMPION
1711514:Liang,Chogath,HAS_CHAMPION
1711514:Kongyue,Trundle,HAS_CHAMPION
1711514:Uniboy,Swain,HAS_CHAMPION
1711514:Breeze,Mordekaiser,HAS_CHAMPION
1711514:K,Rakan,HAS_CHAMPION
1711514:PingPong,Gnar,HAS_CHAMPION
1711514:Epic,Camille,HAS_CHAMPION
1711514:Moonblack,Ryze,HAS_CHAMPION
1711514:Rainbow,Taliyah,HAS_CHAMPION
1711514:Zest,Morgana,HAS_CHAMPION
1711517:Hanabi,Ornn,HAS_CHAMPION
1711517:Moojin,Kindred,HAS_CHAMPION
1711517:Maple,Zoe,HAS_CHAMPION
1711517:Betty,Taliyah,HAS_CHAMPION
1711517:SwordArt,Tahm Kench,HAS_CHAMPION
1711517:erssu,Singed,HAS_CHAMPION
1711517:Gemini,Nocturne,HAS_CHAMPION
1711517:cyeol,Orianna,HAS_CHAMPION
1711517:Unified,Jhin,HAS_CHAMPION
1711517:Kaiwing,Karma,HAS_CHAMPION
1711531:Hanabi,Jayce,HAS_CHAMPION
1711531:Moojin,Camille,HAS_CHAMPION
1711531:Maple,Zoe,HAS_CHAMPION
1711531:Betty,Ezreal,HAS_CHAMPION
1711531:SwordArt,Tahm Kench,HAS_CHAMPION
1711531:erssu,Kennen,HAS_CHAMPION
1711531:Gemini,Taliyah,HAS_CHAMPION
1711531:cyeol,Ryze,HAS_CHAMPION
1711531:Unified,KaiSa,HAS_CHAMPION
1711531:Kaiwing,Karma,HAS_CHAMPION
1701399:3z,Camille,HAS_CHAMPION
1701399:Crash,Trundle,HAS_CHAMPION
1701399:Apex,Swain,HAS_CHAMPION
1701399:Deul,Yasuo,HAS_CHAMPION
1701399:Dreamer,Rakan,HAS_CHAMPION
1701399:PK,Gnar,HAS_CHAMPION
1701399:Raise,Sejuani,HAS_CHAMPION
1701399:Candy,Orianna,HAS_CHAMPION
1701399:Wuji,Vladimir,HAS_CHAMPION
1701399:Koala,Shen,HAS_CHAMPION
1701423:PK,Chogath,HAS_CHAMPION
1701423:Raise,Trundle,HAS_CHAMPION
1701423:Candy,Ryze,HAS_CHAMPION
1701423:Wuji,Zoe,HAS_CHAMPION
1701423:Koala,Shen,HAS_CHAMPION
1701423:3z,Gnar,HAS_CHAMPION
1701423:Crash,Sejuani,HAS_CHAMPION
1701423:Apex,LeBlanc,HAS_CHAMPION
1701423:Deul,Ezreal,HAS_CHAMPION
1701423:Dreamer,Alistar,HAS_CHAMPION
1701426:3z,Gnar,HAS_CHAMPION
1701426:Crash,Sejuani,HAS_CHAMPION
1701426:Apex,Irelia,HAS_CHAMPION
1701426:Deul,Vladimir,HAS_CHAMPION
1701426:Dreamer,Shen,HAS_CHAMPION
1701426:PK,Camille,HAS_CHAMPION
1701426:baybay,Trundle,HAS_CHAMPION
1701426:Candy,Yasuo,HAS_CHAMPION
1701426:Wuji,Swain,HAS_CHAMPION
1701426:Koala,Alistar,HAS_CHAMPION
1701434:Ziv,Chogath,HAS_CHAMPION
1701434:Nestea,Camille,HAS_CHAMPION
1701434:Wako,Zoe,HAS_CHAMPION
1701434:An,Ashe,HAS_CHAMPION
1701434:Albis,Tahm Kench,HAS_CHAMPION
1701434:Rest,Gnar,HAS_CHAMPION
1701434:Breaker,Taliyah,HAS_CHAMPION
1701434:FoFo,Yasuo,HAS_CHAMPION
1701434:Lilv,Ryze,HAS_CHAMPION
1701434:Ysera,Alistar,HAS_CHAMPION
1701455:Rest,Gnar,HAS_CHAMPION
1701455:Breaker,Trundle,HAS_CHAMPION
1701455:FoFo,Swain,HAS_CHAMPION
1701455:Lilv,Sivir,HAS_CHAMPION
1701455:Ysera,Morgana,HAS_CHAMPION
1701455:Ziv,Chogath,HAS_CHAMPION
1701455:Nestea,Kindred,HAS_CHAMPION
1701455:Wako,Talon,HAS_CHAMPION
1701455:An,Orianna,HAS_CHAMPION
1701455:Albis,Tahm Kench,HAS_CHAMPION
1701475:Rest,Camille,HAS_CHAMPION
1701475:Breaker,Skarner,HAS_CHAMPION
1701475:FoFo,Zoe,HAS_CHAMPION
1701475:Lilv,Varus,HAS_CHAMPION
1701475:Ysera,Tahm Kench,HAS_CHAMPION
1701475:PK,Gnar,HAS_CHAMPION
1701475:Raise,Sejuani,HAS_CHAMPION
1701475:Candy,Yasuo,HAS_CHAMPION
1701475:Wuji,Swain,HAS_CHAMPION
1701475:Koala,Alistar,HAS_CHAMPION
1701495:PK,Dr. Mundo,HAS_CHAMPION
1701495:baybay,Kindred,HAS_CHAMPION
1701495:Candy,Talon,HAS_CHAMPION
1701495:Wuji,Taliyah,HAS_CHAMPION
1701495:Koala,Alistar,HAS_CHAMPION
1701495:Rest,Camille,HAS_CHAMPION
1701495:Breaker,Lee Sin,HAS_CHAMPION
1701495:FoFo,Ryze,HAS_CHAMPION
1701495:Lilv,Swain,HAS_CHAMPION
1701495:Ysera,Morgana,HAS_CHAMPION
1701500:Rest,Dr. Mundo,HAS_CHAMPION
1701500:Breaker,Trundle,HAS_CHAMPION
1701500:FoFo,Orianna,HAS_CHAMPION
1701500:Lilv,Varus,HAS_CHAMPION
1701500:Ysera,Tahm Kench,HAS_CHAMPION
1701500:PK,Chogath,HAS_CHAMPION
1701500:baybay,Graves,HAS_CHAMPION
1701500:Candy,Yasuo,HAS_CHAMPION
1701500:Wuji,Swain,HAS_CHAMPION
1701500:Koala,Alistar,HAS_CHAMPION
1701502:Liang,Chogath,HAS_CHAMPION
1701502:Kongyue,Trundle,HAS_CHAMPION
1701502:Uniboy,Swain,HAS_CHAMPION
1701502:Breeze,KaiSa,HAS_CHAMPION
1701502:K,Tahm Kench,HAS_CHAMPION
1701502:Hanabi,Gangplank,HAS_CHAMPION
1701502:Moojin,Nocturne,HAS_CHAMPION
1701502:Maple,Galio,HAS_CHAMPION
1701502:Betty,Ezreal,HAS_CHAMPION
1701502:SwordArt,Shen,HAS_CHAMPION
1701511:Hanabi,Chogath,HAS_CHAMPION
1701511:Moojin,Kindred,HAS_CHAMPION
1701511:Maple,Ryze,HAS_CHAMPION
1701511:Betty,Ashe,HAS_CHAMPION
1701511:SwordArt,Tahm Kench,HAS_CHAMPION
1701511:Liang,Gnar,HAS_CHAMPION
1701511:Kongyue,Xin Zhao,HAS_CHAMPION
1701511:Uniboy,Orianna,HAS_CHAMPION
1701511:Breeze,Ezreal,HAS_CHAMPION
1701511:K,Morgana,HAS_CHAMPION
1701534:erssu,Jayce,HAS_CHAMPION
1701534:Gemini,Trundle,HAS_CHAMPION
1701534:cyeol,Ryze,HAS_CHAMPION
1701534:Unified,Ezreal,HAS_CHAMPION
1701534:Kaiwing,Rakan,HAS_CHAMPION
1701534:Ziv,Darius,HAS_CHAMPION
1701534:Nestea,Kindred,HAS_CHAMPION
1701534:Wako,Orianna,HAS_CHAMPION
1701534:An,KaiSa,HAS_CHAMPION
1701534:Albis,Tahm Kench,HAS_CHAMPION
1701552:Ziv,Chogath,HAS_CHAMPION
1701552:Nestea,Camille,HAS_CHAMPION
1701552:Wako,Yasuo,HAS_CHAMPION
1701552:An,Orianna,HAS_CHAMPION
1701552:Albis,Morgana,HAS_CHAMPION
1701552:erssu,Gnar,HAS_CHAMPION
1701552:Gemini,Trundle,HAS_CHAMPION
1701552:cyeol,Swain,HAS_CHAMPION
1701552:Unified,Ashe,HAS_CHAMPION
1701552:Kaiwing,Tahm Kench,HAS_CHAMPION
1701553:erssu,Kennen,HAS_CHAMPION
1701553:Gemini,Kindred,HAS_CHAMPION
1701553:cyeol,Talon,HAS_CHAMPION
1701553:Unified,Varus,HAS_CHAMPION
1701553:Kaiwing,Shen,HAS_CHAMPION
1701553:Ziv,Ornn,HAS_CHAMPION
1701553:Nestea,Trundle,HAS_CHAMPION
1701553:Wako,Irelia,HAS_CHAMPION
1701553:An,Swain,HAS_CHAMPION
1701553:Albis,Morgana,HAS_CHAMPION
1701554:PingPong,Kled,HAS_CHAMPION
1701554:Epic,Trundle,HAS_CHAMPION
1701554:Moonblack,Ryze,HAS_CHAMPION
1701554:Rainbow,Viktor,HAS_CHAMPION
1701554:Zest,Morgana,HAS_CHAMPION
1701554:BoBo,Gnar,HAS_CHAMPION
1701554:Bugi,Camille,HAS_CHAMPION
1701554:Apex,Anivia,HAS_CHAMPION
1701554:Deul,Ezreal,HAS_CHAMPION
1701554:Dreamer,Alistar,HAS_CHAMPION
1701565:PingPong,Kled,HAS_CHAMPION
1701565:Epic,Trundle,HAS_CHAMPION
1701565:Moonblack,Lulu,HAS_CHAMPION
1701565:Rainbow,Viktor,HAS_CHAMPION
1701565:Zest,Morgana,HAS_CHAMPION
1701565:BoBo,Gnar,HAS_CHAMPION
1701565:Bugi,Camille,HAS_CHAMPION
1701565:Apex,Cassiopeia,HAS_CHAMPION
1701565:Deul,Ezreal,HAS_CHAMPION
1701565:Dreamer,Alistar,HAS_CHAMPION
1701566:PingPong,Darius,HAS_CHAMPION
1701566:Epic,Trundle,HAS_CHAMPION
1701566:Moonblack,Lulu,HAS_CHAMPION
1701566:Rainbow,Ryze,HAS_CHAMPION
1701566:Zest,Morgana,HAS_CHAMPION
1701566:BoBo,Gnar,HAS_CHAMPION
1701566:Bugi,Camille,HAS_CHAMPION
1701566:Apex,Velkoz,HAS_CHAMPION
1701566:Deul,Ezreal,HAS_CHAMPION
1701566:Dreamer,Alistar,HAS_CHAMPION
780106:SkyBart,Aatrox,HAS_CHAMPION
780106:Minerva,Graves,HAS_CHAMPION
780106:Vert,Zoe,HAS_CHAMPION
780106:LUSKKA,Ezreal,HAS_CHAMPION
780106:Professor,Alistar,HAS_CHAMPION
780106:Fitz,Kennen,HAS_CHAMPION
780106:Cariok,Trundle,HAS_CHAMPION
780106:Anyyy,Kassadin,HAS_CHAMPION
780106:Sarkis,Varus,HAS_CHAMPION
